ts,symbol,price,qty,side,aggId
1766116569244,BTCUSDT,87296.82,0.0015,buy,29346295
1766116610618,BTCUSDT,86747.24,0.00149,sell,29346296
1766116864010,BTCUSDT,87025.7,0.00171,buy,29346297
1766116865055,BTCUSDT,87025.7,0.00027,buy,29346298
1766116865140,BTCUSDT,87025.7,0.01137,buy,29346299
1766116867093,BTCUSDT,87156.51,0.00027,buy,29346300
1766116890267,BTCUSDT,87156.38,0.01089,buy,29346301
1766116955371,BTCUSDT,86903.09,0.0004,sell,29346302
1766117060515,BTCUSDT,87182.6,0.00046,buy,29346303
1766117090351,BTCUSDT,87181.23,2e-05,buy,29346304
1766117180314,BTCUSDT,87178.59,6e-05,buy,29346305
1766117255315,BTCUSDT,87176.37,0.00057,buy,29346306
1766117365403,BTCUSDT,87173.67,0.00042,buy,29346307
1766117467908,BTCUSDT,87172.88,0.01141,buy,29346308
1766117467908,BTCUSDT,87172.9,0.01282,buy,29346309
1766117552081,BTCUSDT,87343.4,6e-05,buy,29346310
1766117615299,BTCUSDT,87342.58,0.00011,buy,29346311
1766117638387,BTCUSDT,87341.97,0.00011,buy,29346312
1766117687065,BTCUSDT,87399.26,0.00086,buy,29346313
1766117687065,BTCUSDT,87399.27,0.00014,buy,29346314
1766117718794,BTCUSDT,87398.95,0.00042,buy,29346315
1766117874562,BTCUSDT,87397.0,0.00236,buy,29346316
1766117886379,BTCUSDT,87053.23,0.00058,sell,29346317
1766117896711,BTCUSDT,87396.81,0.00166,buy,29346318
1766117974812,BTCUSDT,87057.01,9e-05,sell,29346319
1766118006863,BTCUSDT,87058.39,0.00011,sell,29346320
1766118085992,BTCUSDT,87100.0,0.05565,buy,29346321
1766118419202,BTCUSDT,87254.88,0.00011,buy,29346322
1766119521993,BTCUSDT,87218.08,0.00249,buy,29346323
1766119741064,BTCUSDT,86897.94,0.00031,sell,29346324
1766119848418,BTCUSDT,86902.48,0.00062,sell,29346325
1766119918176,BTCUSDT,87203.75,0.0011,buy,29346326
1766120103049,BTCUSDT,87189.7,0.00011,buy,29346327
1766120435305,BTCUSDT,87099.99,6e-05,buy,29346328
1766120447182,BTCUSDT,86930.03,0.01663,sell,29346329
1766120493784,BTCUSDT,87040.0,0.055,buy,29346330
1766120510483,BTCUSDT,87171.41,0.00017,buy,29346331
1766120660471,BTCUSDT,87169.26,0.0004,buy,29346332
1766120660480,BTCUSDT,87169.26,0.00114,buy,29346333
1766120690415,BTCUSDT,87168.78,0.00114,buy,29346334
1766120765344,BTCUSDT,87167.59,0.00023,buy,29346335
1766120802546,BTCUSDT,86936.95,0.01037,sell,29346336
1766120802774,BTCUSDT,86936.67,0.00459,sell,29346337
1766120802994,BTCUSDT,86936.67,0.01007,sell,29346338
1766120803219,BTCUSDT,86928.78,0.02527,sell,29346339
1766120803446,BTCUSDT,86928.78,0.01907,sell,29346340
1766121050412,BTCUSDT,87108.94,6e-05,buy,29346341
1766121702623,BTCUSDT,86808.85,0.00845,sell,29346342
1766121702732,BTCUSDT,86808.85,0.00021,sell,29346343
1766121728779,BTCUSDT,86780.86,0.00021,sell,29346344
1766121813884,BTCUSDT,87001.69,0.00439,buy,29346345
1766122076715,BTCUSDT,86751.88,0.01028,sell,29346346
1766122138950,BTCUSDT,86751.9,0.00645,sell,29346347
1766122143034,BTCUSDT,86751.9,0.00716,sell,29346348
1766122143257,BTCUSDT,86747.16,2e-05,sell,29346349
1766122381010,BTCUSDT,86732.25,0.00972,sell,29346350
1766122439792,BTCUSDT,86941.43,5e-05,buy,29346351
1766122707771,BTCUSDT,86800.0,0.02,buy,29346352
1766123122408,BTCUSDT,86636.93,0.0025,sell,29346353
1766123284239,BTCUSDT,87051.95,0.00433,buy,29346354
1766123519380,BTCUSDT,87050.26,0.0094,buy,29346355
1766123519380,BTCUSDT,87050.27,0.0166,buy,29346356
1766123519380,BTCUSDT,87050.3,0.01644,buy,29346357
1766123519380,BTCUSDT,87050.31,0.00667,buy,29346358
1766123519380,BTCUSDT,87050.32,0.00834,buy,29346359
1766123520563,BTCUSDT,87050.25,0.01439,buy,29346360
1766123520563,BTCUSDT,87050.32,0.00542,buy,29346361
1766123520563,BTCUSDT,87050.33,0.00824,buy,29346362
1766123531569,BTCUSDT,87122.69,0.0353,buy,29346363
1766123531569,BTCUSDT,87122.7,0.00704,buy,29346364
1766123533000,BTCUSDT,87171.7,0.02794,buy,29346365
1766123544652,BTCUSDT,87171.71,7e-05,buy,29346366
1766123544652,BTCUSDT,87223.54,0.0002,buy,29346367
1766124667502,BTCUSDT,87206.73,2e-05,buy,29346368
1766124723763,BTCUSDT,87205.64,0.00017,buy,29346369
1766124729674,BTCUSDT,87205.57,6e-05,buy,29346370
1766124800447,BTCUSDT,87203.98,3e-05,buy,29346371
1766124815350,BTCUSDT,87203.55,0.00011,buy,29346372
1766124877569,BTCUSDT,87202.31,0.00023,buy,29346373
1766125002892,BTCUSDT,87199.01,0.00114,buy,29346374
1766125008581,BTCUSDT,86933.18,2e-05,sell,29346375
1766125008581,BTCUSDT,86933.17,0.00181,sell,29346376
1766125134136,BTCUSDT,86934.08,0.01312,sell,29346377
1766125137302,BTCUSDT,86934.08,0.01503,sell,29346378
1766126045394,BTCUSDT,87155.19,0.00057,buy,29346379
1766126045615,BTCUSDT,86831.62,0.00021,sell,29346380
1766126054449,BTCUSDT,86831.85,0.00021,sell,29346381
1766126119734,BTCUSDT,86834.54,0.00021,sell,29346382
1766126119855,BTCUSDT,86834.56,0.00021,sell,29346383
1766126225305,BTCUSDT,87152.24,6e-05,buy,29346384
1766126436174,BTCUSDT,86848.15,0.00016,sell,29346385
1766126494867,BTCUSDT,86851.24,0.00021,sell,29346386
1766126495010,BTCUSDT,86851.21,0.00021,sell,29346387
1766126705378,BTCUSDT,87144.71,2e-05,buy,29346388
1766127264578,BTCUSDT,87144.7,0.01964,buy,29346389
1766127272299,BTCUSDT,87144.67,0.01541,buy,29346390
1766127296466,BTCUSDT,87144.67,0.00648,buy,29346391
1766127298472,BTCUSDT,87144.67,0.00078,buy,29346392
1766127301141,BTCUSDT,87144.67,0.00967,buy,29346393
1766127301141,BTCUSDT,87144.68,0.01399,buy,29346394
1766127301141,BTCUSDT,87144.71,0.00033,buy,29346395
1766127301478,BTCUSDT,87152.22,0.00034,buy,29346396
1766127301760,BTCUSDT,87152.22,0.02825,buy,29346397
1766127301760,BTCUSDT,87152.23,0.01133,buy,29346398
1766127301760,BTCUSDT,87152.24,0.04033,buy,29346399
1766127302292,BTCUSDT,87152.21,0.02859,buy,29346400
1766127306512,BTCUSDT,87234.28,0.01147,buy,29346401
1766127306931,BTCUSDT,87234.29,0.00183,buy,29346402
1766127307175,BTCUSDT,87234.29,0.00145,buy,29346403
1766127307936,BTCUSDT,87258.96,6e-05,buy,29346404
1766127308467,BTCUSDT,87258.96,1e-05,buy,29346405
1766127308942,BTCUSDT,87263.0,2e-05,buy,29346406
1766127308980,BTCUSDT,87262.99,0.03085,buy,29346407
1766127325337,BTCUSDT,87416.88,0.0002,buy,29346408
1766127325553,BTCUSDT,87413.32,0.00071,buy,29346409
1766127597184,BTCUSDT,87416.88,0.00018,buy,29346410
1766127612230,BTCUSDT,87545.18,0.00012,buy,29346411
1766127612713,BTCUSDT,87545.18,1e-05,buy,29346412
1766127613250,BTCUSDT,87574.47,0.00031,buy,29346413
1766127613312,BTCUSDT,87601.63,0.00038,buy,29346414
1766127621079,BTCUSDT,87645.64,4e-05,buy,29346415
1766127622755,BTCUSDT,87645.64,3e-05,buy,29346416
1766127665351,BTCUSDT,87705.26,0.00011,buy,29346417
1766127684134,BTCUSDT,87705.18,0.06841,buy,29346418
1766127695492,BTCUSDT,87422.67,0.00109,sell,29346419
1766127714438,BTCUSDT,87423.39,0.00171,sell,29346420
1766127714438,BTCUSDT,87423.38,0.00036,sell,29346421
1766127721357,BTCUSDT,87423.61,0.00225,sell,29346422
1766127770419,BTCUSDT,87703.68,6e-05,buy,29346423
1766127787501,BTCUSDT,87426.05,0.0019,sell,29346424
1766127812035,BTCUSDT,87703.58,0.001,buy,29346425
1766127814478,BTCUSDT,87705.66,0.00031,buy,29346426
1766127816991,BTCUSDT,87778.41,0.00012,buy,29346427
1766127826660,BTCUSDT,87466.02,0.00176,sell,29346428
1766127843215,BTCUSDT,87467.06,0.00245,sell,29346429
1766127844380,BTCUSDT,87778.84,2e-05,buy,29346430
1766127846511,BTCUSDT,87783.55,0.00025,buy,29346431
1766127846720,BTCUSDT,87783.55,1e-05,buy,29346432
1766127847517,BTCUSDT,87785.68,6e-05,buy,29346433
1766127945068,BTCUSDT,87785.68,1e-05,buy,29346434
1766127953141,BTCUSDT,87838.81,0.00053,buy,29346435
1766127970856,BTCUSDT,87845.13,0.00029,buy,29346436
1766127972862,BTCUSDT,87845.13,1e-05,buy,29346437
1766127987125,BTCUSDT,87891.23,5e-05,buy,29346438
1766127987853,BTCUSDT,87899.92,0.00156,buy,29346439
1766127988379,BTCUSDT,87910.85,0.00088,buy,29346440
1766127998293,BTCUSDT,87919.92,0.0038,buy,29346441
1766128122212,BTCUSDT,87952.88,0.00036,buy,29346442
1766128127371,BTCUSDT,87657.06,0.00105,sell,29346443
1766128144763,BTCUSDT,87658.04,0.00082,sell,29346444
1766128158462,BTCUSDT,87671.33,0.00194,sell,29346445
1766128170299,BTCUSDT,87952.88,2e-05,buy,29346446
1766128170299,BTCUSDT,87989.28,0.00192,buy,29346447
1766128243022,BTCUSDT,88000.0,0.00461,buy,29346448
1766128243022,BTCUSDT,88018.99,0.01144,buy,29346449
1766128243022,BTCUSDT,88019.0,0.08641,buy,29346450
1766128250439,BTCUSDT,88072.75,6e-05,buy,29346451
1766128250828,BTCUSDT,88072.75,0.00164,buy,29346452
1766128250829,BTCUSDT,88072.79,0.00013,buy,29346453
1766128251427,BTCUSDT,88072.74,0.00019,buy,29346454
1766128251834,BTCUSDT,88093.18,0.00051,buy,29346455
1766128252028,BTCUSDT,88093.62,0.00074,buy,29346456
1766128254048,BTCUSDT,88160.98,0.00027,buy,29346457
1766128259545,BTCUSDT,88168.56,0.00084,buy,29346458
1766128260294,BTCUSDT,88222.85,0.00124,buy,29346459
1766128262739,BTCUSDT,88222.86,0.00026,buy,29346460
1766128264221,BTCUSDT,88251.73,0.00037,buy,29346461
1766128265350,BTCUSDT,88286.25,0.00113,buy,29346462
1766128277007,BTCUSDT,88286.15,0.00169,buy,29346463
1766128277007,BTCUSDT,88286.22,0.00583,buy,29346464
1766128295273,BTCUSDT,88286.26,0.00011,buy,29346465
1766128298974,BTCUSDT,88168.88,0.00023,sell,29346466
1766128310583,BTCUSDT,88286.26,0.0002,buy,29346467
1766128310583,BTCUSDT,88312.39,7e-05,buy,29346468
1766128310583,BTCUSDT,88323.46,0.00131,buy,29346469
1766128310583,BTCUSDT,88327.67,0.0655,buy,29346470
1766128315472,BTCUSDT,88448.85,8e-05,buy,29346471
1766128428370,BTCUSDT,88171.52,0.00063,sell,29346472
1766128454190,BTCUSDT,88171.75,0.00509,sell,29346473
1766128458215,BTCUSDT,88171.75,0.00215,sell,29346474
1766128462867,BTCUSDT,88171.75,0.00086,sell,29346475
1766128465357,BTCUSDT,88171.75,0.00086,sell,29346476
1766128465963,BTCUSDT,88171.75,0.00086,sell,29346477
1766128466365,BTCUSDT,88171.75,0.00086,sell,29346478
1766128468554,BTCUSDT,88171.75,0.00134,sell,29346479
1766128481133,BTCUSDT,88158.89,0.00053,sell,29346480
1766128485139,BTCUSDT,88158.89,0.00022,sell,29346481
1766128542545,BTCUSDT,88158.96,0.00281,sell,29346482
1766128542591,BTCUSDT,88158.96,0.00318,sell,29346483
1766128542599,BTCUSDT,88158.96,0.00281,sell,29346484
1766128542599,BTCUSDT,88158.94,0.0009,sell,29346485
1766128545627,BTCUSDT,88158.96,0.00335,sell,29346486
1766128546052,BTCUSDT,88158.96,0.00242,sell,29346487
1766128546072,BTCUSDT,88158.96,0.0032,sell,29346488
1766128546245,BTCUSDT,88158.96,0.00386,sell,29346489
1766128546276,BTCUSDT,88158.96,0.002,sell,29346490
1766128546276,BTCUSDT,88158.94,0.00136,sell,29346491
1766128546289,BTCUSDT,88158.94,0.00167,sell,29346492
1766128546289,BTCUSDT,88158.92,0.00183,sell,29346493
1766128557265,BTCUSDT,88072.63,0.00058,sell,29346494
1766128647258,BTCUSDT,88072.63,0.00046,sell,29346495
1766128647732,BTCUSDT,88072.63,8e-05,sell,29346496
1766128647732,BTCUSDT,88072.61,2e-05,sell,29346497
1766128676150,BTCUSDT,88248.01,0.00098,buy,29346498
1766128729412,BTCUSDT,87788.08,0.00038,sell,29346499
1766129327706,BTCUSDT,87800.04,0.00029,sell,29346500
1766129574384,BTCUSDT,87804.48,0.00241,sell,29346501
1766129574431,BTCUSDT,87804.48,0.00303,sell,29346502
1766129574590,BTCUSDT,87804.48,0.00692,sell,29346503
1766129580244,BTCUSDT,87785.68,7e-05,sell,29346504
1766130324208,BTCUSDT,87728.09,0.00011,sell,29346505
1766130324554,BTCUSDT,87728.09,0.00024,sell,29346506
1766130454905,BTCUSDT,87729.66,0.00024,sell,29346507
1766130455082,BTCUSDT,87729.66,0.00024,sell,29346508
1766130576789,BTCUSDT,87730.99,0.00024,sell,29346509
1766130576933,BTCUSDT,87730.99,0.00024,sell,29346510
1766130650867,BTCUSDT,87731.64,0.00024,sell,29346511
1766130650991,BTCUSDT,87731.64,0.00024,sell,29346512
1766130681707,BTCUSDT,87731.87,0.00024,sell,29346513
1766130774716,BTCUSDT,87750.0,0.002,buy,29346514
1766130948268,BTCUSDT,87988.92,2e-05,buy,29346515
1766131264964,BTCUSDT,87986.57,2e-05,buy,29346516
1766131340472,BTCUSDT,87986.35,0.00023,buy,29346517
1766131546782,BTCUSDT,87985.13,2e-05,buy,29346518
1766131565318,BTCUSDT,87984.79,6e-05,buy,29346519
1766131694142,BTCUSDT,87983.15,0.01515,buy,29346520
1766131696081,BTCUSDT,87986.35,0.00272,buy,29346521
1766131753363,BTCUSDT,88069.76,0.01325,buy,29346522
1766131753363,BTCUSDT,88069.83,0.0047,buy,29346523
1766131880416,BTCUSDT,88138.71,2e-05,buy,29346524
1766132036476,BTCUSDT,87811.92,3e-05,sell,29346525
1766132036476,BTCUSDT,87811.91,0.0002,sell,29346526
1766132418156,BTCUSDT,87822.97,0.00101,sell,29346527
1766132418246,BTCUSDT,87822.97,0.00101,sell,29346528
1766132750419,BTCUSDT,88069.67,0.00113,buy,29346529
1766132921652,BTCUSDT,87827.77,0.01338,sell,29346530
1766132921877,BTCUSDT,87827.76,0.01209,sell,29346531
1766132922103,BTCUSDT,87827.75,0.01143,sell,29346532
1766133207295,BTCUSDT,87700.73,4e-05,sell,29346533
1766133250341,BTCUSDT,87974.53,0.01013,buy,29346534
1766133267202,BTCUSDT,87974.53,0.00352,buy,29346535
1766133274004,BTCUSDT,88007.99,0.00285,buy,29346536
1766133275659,BTCUSDT,88007.99,0.0114,buy,29346537
1766133312716,BTCUSDT,88181.38,3e-05,buy,29346538
1766133365348,BTCUSDT,88180.67,0.00023,buy,29346539
1766133539955,BTCUSDT,87861.32,0.00014,sell,29346540
1766133607930,BTCUSDT,87863.93,6e-05,sell,29346541
1766133656605,BTCUSDT,88167.9,7e-05,buy,29346542
1766133748815,BTCUSDT,87878.04,8e-05,sell,29346543
1766133844035,BTCUSDT,87884.46,0.00011,sell,29346544
1766134084790,BTCUSDT,88137.9,0.00392,buy,29346545
1766134217156,BTCUSDT,88135.07,0.01253,buy,29346546
1766134343880,BTCUSDT,88135.07,0.02057,buy,29346547
1766134848394,BTCUSDT,88218.92,0.00016,buy,29346548
1766135726966,BTCUSDT,88159.22,0.00245,buy,29346549
1766136559761,BTCUSDT,88115.31,5e-05,buy,29346550
1766136811168,BTCUSDT,88239.97,0.00169,buy,29346551
1766136811168,BTCUSDT,88239.98,0.0019,buy,29346552
1766136943683,BTCUSDT,87927.52,0.00012,sell,29346553
1766137521787,BTCUSDT,87942.05,0.00016,sell,29346554
1766137794945,BTCUSDT,88169.92,0.0001,buy,29346555
1766137846321,BTCUSDT,88167.94,0.00022,buy,29346556
1766137850934,BTCUSDT,88167.85,0.00329,buy,29346557
1766138424287,BTCUSDT,87964.97,0.0017,sell,29346558
1766138424287,BTCUSDT,87964.96,0.00076,sell,29346559
1766138525316,BTCUSDT,88148.84,0.00113,buy,29346560
1766138561285,BTCUSDT,87969.27,8e-05,sell,29346561
1766138616574,BTCUSDT,88147.71,0.00229,buy,29346562
1766138647128,BTCUSDT,88167.85,0.01029,buy,29346563
1766138840346,BTCUSDT,88292.58,6e-05,buy,29346564
1766139080418,BTCUSDT,88270.26,0.00028,buy,29346565
1766139448964,BTCUSDT,88017.72,0.00027,sell,29346566
1766139893467,BTCUSDT,88239.47,0.00166,buy,29346567
1766140140192,BTCUSDT,87896.12,0.00227,sell,29346568
1766140775279,BTCUSDT,88138.92,0.00018,buy,29346569
1766141055165,BTCUSDT,87920.19,0.00569,sell,29346570
1766141155045,BTCUSDT,87923.69,6e-05,sell,29346571
1766141185137,BTCUSDT,87925.37,0.00351,sell,29346572
1766141266781,BTCUSDT,88309.84,0.00302,buy,29346573
1766142190436,BTCUSDT,88307.0,0.00105,buy,29346574
1766142190436,BTCUSDT,88307.4,0.00412,buy,29346575
1766142190436,BTCUSDT,88307.42,0.00483,buy,29346576
1766142410351,BTCUSDT,88306.92,0.00113,buy,29346577
1766142500452,BTCUSDT,88304.31,0.00056,buy,29346578
1766142500482,BTCUSDT,88304.31,6e-05,buy,29346579
1766142558989,BTCUSDT,88302.58,0.00113,buy,29346580
1766142740317,BTCUSDT,88296.84,0.00011,buy,29346581
1766142798446,BTCUSDT,88080.09,0.00218,sell,29346582
1766142800400,BTCUSDT,88297.72,3e-05,buy,29346583
1766142816976,BTCUSDT,88312.39,6e-05,buy,29346584
1766142817982,BTCUSDT,88312.39,1e-05,buy,29346585
1766142890409,BTCUSDT,88362.69,8e-05,buy,29346586
1766143011668,BTCUSDT,88393.52,0.0004,buy,29346587
1766145174539,BTCUSDT,88345.69,0.00011,buy,29346588
1766145680402,BTCUSDT,88329.17,2e-05,buy,29346589
1766145740482,BTCUSDT,88325.08,0.00028,buy,29346590
1766145875355,BTCUSDT,88318.45,0.00011,buy,29346591
1766146011293,BTCUSDT,88036.68,0.00499,sell,29346592
1766146011293,BTCUSDT,88036.67,0.0051,sell,29346593
1766146011293,BTCUSDT,88036.63,0.0029,sell,29346594
1766146011293,BTCUSDT,88036.62,0.01453,sell,29346595
1766146011293,BTCUSDT,88036.59,0.01319,sell,29346596
1766146011293,BTCUSDT,88036.55,0.01348,sell,29346597
1766146011293,BTCUSDT,88036.16,0.04158,sell,29346598
1766146011293,BTCUSDT,88036.14,0.04159,sell,29346599
1766146028064,BTCUSDT,87905.6,0.00227,sell,29346600
1766146160455,BTCUSDT,88183.61,0.00011,buy,29346601
1766146205389,BTCUSDT,88180.85,6e-05,buy,29346602
1766146205412,BTCUSDT,88180.85,6e-05,buy,29346603
1766146385312,BTCUSDT,88296.38,6e-05,buy,29346604
1766147150361,BTCUSDT,88263.37,6e-05,buy,29346605
1766147431475,BTCUSDT,88245.34,0.00244,buy,29346606
1766147491910,BTCUSDT,87892.12,0.0005,sell,29346607
1766148375449,BTCUSDT,88180.69,0.0017,buy,29346608
1766148375449,BTCUSDT,88180.7,0.00107,buy,29346609
1766148440481,BTCUSDT,88179.75,0.00034,buy,29346610
1766148760126,BTCUSDT,87883.61,0.0017,sell,29346611
1766148760126,BTCUSDT,87883.6,0.00057,sell,29346612
1766148799377,BTCUSDT,88168.5,0.00113,buy,29346613
1766149007490,BTCUSDT,88138.31,0.00113,buy,29346614
1766149186788,BTCUSDT,87883.37,0.004,sell,29346615
1766149197790,BTCUSDT,87883.0,0.00023,sell,29346616
1766149212687,BTCUSDT,87900.0,0.001,buy,29346617
1766149246135,BTCUSDT,87826.34,0.00056,sell,29346618
1766149248876,BTCUSDT,87826.47,0.00243,sell,29346619
1766149385261,BTCUSDT,88008.13,0.00028,buy,29346620
1766149715312,BTCUSDT,88008.38,0.0007,buy,29346621
1766149738212,BTCUSDT,88008.33,0.00077,buy,29346622
1766149747397,BTCUSDT,88008.29,0.00024,buy,29346623
1766149769544,BTCUSDT,88008.0,0.00037,buy,29346624
1766149801510,BTCUSDT,88007.71,0.00012,buy,29346625
1766149805312,BTCUSDT,88127.5,2e-05,buy,29346626
1766149850402,BTCUSDT,88123.21,0.00113,buy,29346627
1766150000413,BTCUSDT,87998.39,0.00011,buy,29346628
1766150023151,BTCUSDT,87998.38,0.0007,buy,29346629
1766150023199,BTCUSDT,87998.38,0.0007,buy,29346630
1766150030438,BTCUSDT,87999.92,0.00077,buy,29346631
1766150030438,BTCUSDT,87999.93,0.00026,buy,29346632
1766150030438,BTCUSDT,88000.0,5e-05,buy,29346633
1766150030438,BTCUSDT,88004.4,5e-05,buy,29346634
1766150061994,BTCUSDT,88023.89,0.00227,buy,29346635
1766150075287,BTCUSDT,88023.88,0.0017,buy,29346636
1766150420404,BTCUSDT,88063.65,0.00028,buy,29346637
1766150495275,BTCUSDT,88062.04,6e-05,buy,29346638
1766150661117,BTCUSDT,88058.84,0.00169,buy,29346639
1766150700853,BTCUSDT,88058.63,0.03123,buy,29346640
1766151109282,BTCUSDT,88121.96,0.00058,buy,29346641
1766151168930,BTCUSDT,87877.4,0.00028,sell,29346642
1766151290368,BTCUSDT,88110.04,0.00028,buy,29346643
1766151540457,BTCUSDT,88105.6,0.0126,buy,29346644
1766151540457,BTCUSDT,88105.64,0.01567,buy,29346645
1766151546058,BTCUSDT,88123.45,5e-05,buy,29346646
1766152085368,BTCUSDT,88225.52,0.00113,buy,29346647
1766152249658,BTCUSDT,88211.27,0.00011,buy,29346648
1766152373307,BTCUSDT,88187.47,0.00057,buy,29346649
1766152788454,BTCUSDT,88129.08,0.00035,buy,29346650
1766152835298,BTCUSDT,88128.23,3e-05,buy,29346651
1766152910413,BTCUSDT,88124.47,0.00011,buy,29346652
1766153090417,BTCUSDT,88121.61,0.00014,buy,29346653
1766153094647,BTCUSDT,88121.59,2e-05,buy,29346654
1766153255315,BTCUSDT,88120.9,0.00226,buy,29346655
1766153315342,BTCUSDT,88255.63,0.00057,buy,29346656
1766153415351,BTCUSDT,88253.59,7e-05,buy,29346657
1766153525002,BTCUSDT,88251.0,0.00034,buy,29346658
1766153525298,BTCUSDT,88250.99,0.00023,buy,29346659
1766153600384,BTCUSDT,88249.41,0.00012,buy,29346660
1766153630376,BTCUSDT,88249.17,6e-05,buy,29346661
1766153640258,BTCUSDT,87839.48,0.00284,sell,29346662
1766153751362,BTCUSDT,88000.0,0.005,buy,29346663
1766153817042,BTCUSDT,88247.75,0.00879,buy,29346664
1766153817042,BTCUSDT,88247.76,0.01316,buy,29346665
1766153818049,BTCUSDT,88249.41,0.00538,buy,29346666
1766153987518,BTCUSDT,87984.37,0.01324,sell,29346667
1766153987736,BTCUSDT,87984.36,0.01918,sell,29346668
1766153988638,BTCUSDT,87962.21,0.02521,sell,29346669
1766153988868,BTCUSDT,87962.22,0.0017,sell,29346670
1766153989089,BTCUSDT,87962.22,0.0017,sell,29346671
1766153989319,BTCUSDT,87962.21,0.0252,sell,29346672
1766153989539,BTCUSDT,87962.22,0.00519,sell,29346673
1766154386507,BTCUSDT,88121.75,4e-05,buy,29346674
1766154469617,BTCUSDT,87860.15,0.00012,sell,29346675
1766154505277,BTCUSDT,87861.79,0.0397,sell,29346676
1766154587013,BTCUSDT,87865.17,0.00034,sell,29346677
1766154806844,BTCUSDT,87830.74,0.0115,sell,29346678
1766154890165,BTCUSDT,87785.68,7e-05,sell,29346679
1766154986982,BTCUSDT,88058.19,0.00028,buy,29346680
1766155116507,BTCUSDT,87672.59,0.00469,sell,29346681
1766155116507,BTCUSDT,87672.46,0.00082,sell,29346682
1766155117033,BTCUSDT,87672.46,0.00551,sell,29346683
1766155118099,BTCUSDT,87672.46,0.00239,sell,29346684
1766155118099,BTCUSDT,87672.23,0.001,sell,29346685
1766155284602,BTCUSDT,87871.1,0.00011,buy,29346686
1766155428504,BTCUSDT,87865.24,0.01502,buy,29346687
1766155428504,BTCUSDT,87865.26,0.01478,buy,29346688
1766155428504,BTCUSDT,87865.34,0.0157,buy,29346689
1766155445799,BTCUSDT,88031.91,0.01073,buy,29346690
1766155472902,BTCUSDT,88212.98,0.00368,buy,29346691
1766155481472,BTCUSDT,88312.33,0.0004,buy,29346692
1766155481472,BTCUSDT,88312.37,0.07619,buy,29346693
1766155481515,BTCUSDT,88312.37,0.02391,buy,29346694
1766155481515,BTCUSDT,88312.39,7e-05,buy,29346695
1766155481515,BTCUSDT,88317.02,0.04826,buy,29346696
1766155481568,BTCUSDT,88317.03,0.00257,buy,29346697
1766155481648,BTCUSDT,88317.03,0.0034,buy,29346698
1766155481655,BTCUSDT,88317.03,0.03403,buy,29346699
1766155481655,BTCUSDT,88317.08,0.04,buy,29346700
1766155481812,BTCUSDT,88333.33,0.03,buy,29346701
1766155482630,BTCUSDT,88449.14,0.00011,buy,29346702
1766155482918,BTCUSDT,88492.16,0.00169,buy,29346703
1766155482918,BTCUSDT,88492.17,0.00038,buy,29346704
1766155482918,BTCUSDT,88500.0,0.05502,buy,29346705
1766155483070,BTCUSDT,88492.15,0.00044,buy,29346706
1766155498734,BTCUSDT,88536.89,0.00253,buy,29346707
1766155572476,BTCUSDT,88173.74,0.00099,sell,29346708
1766155572476,BTCUSDT,88173.73,0.01458,sell,29346709
1766155572476,BTCUSDT,88173.72,0.00347,sell,29346710
1766155572476,BTCUSDT,88173.7,0.0027,sell,29346711
1766155572530,BTCUSDT,88173.7,0.0158,sell,29346712
1766155572530,BTCUSDT,88173.69,0.01937,sell,29346713
1766155731843,BTCUSDT,88175.18,0.00028,sell,29346714
1766155742587,BTCUSDT,88175.18,0.01671,sell,29346715
1766155795184,BTCUSDT,88435.77,0.00028,buy,29346716
1766155807809,BTCUSDT,88435.38,2e-05,buy,29346717
1766155811777,BTCUSDT,88173.93,0.00966,sell,29346718
1766155811777,BTCUSDT,88173.7,0.00301,sell,29346719
1766155811777,BTCUSDT,88173.69,0.08073,sell,29346720
1766155811777,BTCUSDT,88173.68,0.0806,sell,29346721
1766155812783,BTCUSDT,88173.68,0.0002,sell,29346722
1766155814095,BTCUSDT,88173.68,0.00443,sell,29346723
1766155814289,BTCUSDT,88173.68,0.00249,sell,29346724
1766155814291,BTCUSDT,88173.68,0.03268,sell,29346725
1766155814337,BTCUSDT,88173.68,0.00265,sell,29346726
1766155814337,BTCUSDT,88173.68,0.02295,sell,29346727
1766155814371,BTCUSDT,88173.68,0.00353,sell,29346728
1766155814372,BTCUSDT,88173.68,0.03291,sell,29346729
1766155815075,BTCUSDT,88173.68,0.02513,sell,29346730
1766155815296,BTCUSDT,88173.68,0.00203,sell,29346731
1766155816132,BTCUSDT,88173.68,0.00313,sell,29346732
1766155816132,BTCUSDT,88173.68,0.0304,sell,29346733
1766155816645,BTCUSDT,88173.68,0.00253,sell,29346734
1766155816662,BTCUSDT,88173.68,0.00335,sell,29346735
1766155816674,BTCUSDT,88173.68,0.00336,sell,29346736
1766155816769,BTCUSDT,88173.68,0.00101,sell,29346737
1766155816790,BTCUSDT,88173.68,6e-05,sell,29346738
1766155817368,BTCUSDT,88173.68,0.07017,sell,29346739
1766155818513,BTCUSDT,88173.68,3e-05,sell,29346740
1766155819114,BTCUSDT,88173.68,0.00735,sell,29346741
1766155820316,BTCUSDT,88173.68,0.00075,sell,29346742
1766155821776,BTCUSDT,88173.68,7e-05,sell,29346743
1766155822305,BTCUSDT,88173.68,0.02543,sell,29346744
1766155827336,BTCUSDT,88173.68,0.00562,sell,29346745
